id	identification
RS_GCF_003258855.1	Rhodoplanes piscinae
GB_GCA_001782235.1	GWA1-39-11 sp001782235
GB_GCA_000995845.1	UBA10138 sp000995845
RS_GCF_000282275.2	Pseudomonas_E sp000282275
GB_GCA_002729675.1	Idiomarina sp002729675
RS_GCF_000756795.1	Erythrobacter_A vulgaris
RS_GCF_000739375.1	Comamonas_B testosteroni_B
RS_GCF_000195795.1	Listeria innocua
RS_GCF_000350085.1	Mesorhizobium metallidurans
RS_GCF_000813265.1	Pseudomonas_E mendocina
RS_GCF_002076895.1	Colwellia beringensis
RS_GCF_000211815.1	Moorea producens_C
RS_GCF_002269425.1	Pseudomonas_E sp002269425
GB_GCA_002707185.1	GCA-2707185 sp002707185
GB_GCA_003161555.1	Palsa-1478 sp003161555
RS_GCF_003224335.1	Curtobacterium sp003224335
GB_GCA_001872285.1	CG2-30-68-42 sp001872285
RS_GCF_002993975.1	Lactobacillus_G micheneri
GB_GCA_000999465.1	UBA9973 sp000999465
RS_GCF_002159705.1	UBA1436 sp002159705
RS_GCF_000376885.1	Alloscardovia criceti
RS_GCF_000374025.1	Spirosoma panaciterrae
RS_GCF_002050515.1	Clostridium thermobutyricum
RS_GCF_000018265.1	Micromonospora arenicola
RS_GCF_000743715.1	Palleronia sp000743715
GB_GCA_001798185.1	2-02-FULL-44-16 sp001798185
RS_GCF_000821085.1	Bacillus_D sp000821085
GB_GCA_002296525.1	UBA6944 sp002296525
RS_GCF_000153385.1	Nonlabens sp000153385
RS_GCF_000305785.2	Simiduia agarivorans
RS_GCF_900129085.1	Atopostipes suicloacalis
RS_GCF_000708885.1	Cellulomonas sp000708885
RS_GCF_000426365.1	Arenimonas composti
GB_GCA_003170275.1	PALSA-1104 sp003170275
RS_GCF_000829435.1	Jeotgalibacillus soli
RS_GCF_000400995.2	MR-S7 sp000400995
RS_GCF_000018025.1	Shewanella sediminis
RS_GCF_001650955.1	Sphingorhabdus sp001650955
GB_GCA_002720485.1	UBA8592 sp002720485
GB_GCA_003141205.1	FEN-1251 sp003141205
RS_GCF_900215375.1	Pluralibacter sp900215375
GB_GCA_002278935.1	39-52-133 sp002278935
RS_GCF_003260265.1	Roseovarius sp003260265
GB_GCA_003170915.1	Fen-178 sp003170915
RS_GCF_003148665.1	Maribacter_A polysiphoniae
RS_GCF_002915595.1	Zhongshania sp002915595
GB_GCA_002725285.1	GCA-2725285 sp002725285
RS_GCF_001517915.1	Oceanivirga salmonicida
RS_GCF_002929845.1	Cryobacterium sp002929845
GB_GCA_003246475.1	SZUA-371 sp003246475
RS_GCF_000695255.1	Photobacterium galatheae
RS_GCF_000092925.1	Starkeya novella
RS_GCF_900119795.1	Tenacibaculum maritimum
RS_GCF_002201315.1	Polaribacter haliotis
RS_GCF_002213425.1	Herbaspirillum aquaticum
RS_GCF_002933815.1	Sphingobacterium sp002933815
RS_GCF_900119495.1	Arcanobacterium_A urinimassiliense
RS_GCF_001465835.2	Planococcus_A kocurii
GB_GCA_002470925.1	UBA7445 sp002470925
GB_GCA_001774865.1	MFBF01 sp001774865
GB_GCA_002298665.1	UBA1067 sp002298665
GB_GCA_900456775.1	Clostridium_P ventriculi
GB_GCA_001805615.1	2-02-FULL-48-11 sp001805615
GB_GCA_003243455.1	Rhodobacter_F sphaeroides
GB_GCA_001777915.1	UBA2226 sp001777915
GB_GCA_002790655.1	GCA-002782285 sp002790655
RS_GCF_003253995.1	Hwanghaeicola aestuarii
RS_GCF_002303885.1	Flavobacterium sp002303885
RS_GCF_001767295.1	Colwellia sp001767295
RS_GCF_000300295.4	Piscirickettsia salmonis
RS_GCF_000185905.1	Mesorhizobium ciceri_D
RS_GCF_000744105.1	Maribacter forsetii
RS_GCF_002156005.1	Amycolatopsis lexingtonensis
RS_GCF_000830005.1	Streptomyces vietnamensis
RS_GCF_000007605.1	Chlamydophila caviae
RS_GCF_002567005.1	Bacillus_W sp002567005
GB_GCA_002367235.1	Porticoccus sp002367235
GB_GCA_002476975.1	Sphingobacterium sp002476975
GB_GCA_003537755.1	CAG-1435 sp003537755
GB_GCA_002293045.1	UBA952 sp002293045
RS_GCF_003148475.1	Pseudaminobacter salicylatoxidans
GB_GCA_002840275.1	W-Firmicutes-14 sp002840275
GB_GCA_002457275.1	UBA7451 sp002457275
GB_GCA_003514005.1	UBA12075 sp003514005
RS_GCF_000715205.1	Bacillus zhangzhouensis
RS_GCF_000162755.2	Legionella drancourtii
GB_GCA_002290645.1	Rickettsiella sp002290645
RS_GCF_001486165.1	Bittarella massiliensis
RS_GCF_000473065.1	Bradyrhizobium sp000473065
RS_GCF_002846355.1	Kitasatospora sp002846355
RS_GCF_000308475.2	Nocardia brasiliensis
RS_GCF_002724055.1	Tepidibacter_A mesophilus
RS_GCF_000403135.1	Arcticibacter svalbardensis
RS_GCF_001976065.1	Pseudomonas_E putida_G
GB_GCA_002772115.1	UBA2206 sp002772115
GB_GCA_003486225.1	UBA11579 sp003486225
RS_GCF_001632285.1	Moraxella catarrhalis
GB_GCA_002343185.1	UBA2361 sp002343185
RS_GCF_000813825.1	Chryseobacterium taiwanense
RS_GCF_000442515.1	Phaeospirillum fulvum_B
RS_GCF_001598275.1	Moraxella oblonga
RS_GCF_001601555.1	Enterococcus_B pernyi
RS_GCF_000297115.1	Caloramator australicus
RS_GCF_900116295.1	Bacillus_A sp900116295
GB_GCA_900315245.1	F23-D06 sp900315245
GB_GCA_003535455.1	BACL27 sp003535455
GB_GCA_003522145.1	UBA11512 sp003522145
RS_GCF_000621585.1	Eubacterium_H cellulosolvens_A
GB_GCA_002293265.1	UBA8131 sp002293265
GB_GCA_002719695.1	GCA-002719695 sp002719695
RS_GCF_002902325.1	Staphylococcus capitis
RS_GCF_003010955.1	Phyllobacterium brassicacearum
RS_GCF_003121985.1	Marinilabilia sp003121985
GB_GCA_003230795.1	SZUA-149 sp003230795
GB_GCA_003170825.1	Terracidiphilus sp003170825
GB_GCA_000990305.1	GWC2-37-13 sp000990305
GB_GCA_900315945.1	RUG191 sp900315945
RS_GCF_000156035.2	Tyzzerella nexilis
RS_GCF_000263395.1	Pseudomonas_A stutzeri_C
RS_GCF_000496855.1	Sediminibacillus halophilus_B
RS_GCF_001545155.1	Halomonas chromatireducens
RS_GCF_900187385.1	Streptomyces sp900187385
RS_GCF_900105315.1	Brevibacterium siliguriense
RS_GCF_002150785.1	Arenibacter sp002150785
RS_GCF_000733475.1	Mangrovimonas yunxiaonensis
RS_GCF_900105015.1	Pauljensenia meyeri
RS_GCF_001636295.1	Isoptericola dokdonensis
RS_GCF_900113675.1	Pisciglobus halotolerans
RS_GCF_900097965.1	Staphylococcus saprophyticus_B
GB_GCA_002717745.1	UBA11600 sp002717745
GB_GCA_002308435.1	UBA7916 sp002308435
GB_GCA_002448555.1	UA16 sp002448555
GB_GCA_002376235.1	Neorhizobium sp002376235
GB_GCA_002426755.1	Gelidibacter sp002426755
GB_GCA_003447595.1	UBA12018 sp003447595
GB_GCA_002381155.1	UBA3478 sp002381155
GB_GCA_003139735.1	BOG-224 sp003139735
RS_GCF_002734285.1	Bacillus_Q onubensis_A
GB_GCA_002788555.1	GCA-002788555 sp002788555
GB_GCA_002420235.1	UA16 sp002420235
RS_GCF_900141905.1	Roseomonas rosea
RS_GCF_000238815.1	HIMB100 sp000238815
GB_GCA_001509115.1	Mesotoga infera_A
RS_GCF_001005725.1	Sphingobium chungbukense
RS_GCF_000166295.1	Marinobacter adhaerens
GB_GCA_001789645.1	2-01-FULL-40-13 sp001789645
RS_GCF_900186965.1	Legionella_C spiritensis
RS_GCF_900115695.1	Pseudomonas_E toyotomiensis
RS_GCF_000763805.1	Paracoccus sphaerophysae
RS_GCF_000952155.1	Aliterella atlantica
GB_GCA_002716125.1	UBA6544 sp002716125
GB_GCA_002713215.1	UBA2108 sp002713215
GB_GCA_002919235.1	RSA5 sp002919235
GB_GCA_003140935.1	XYB12-FULL-50-7 sp003140935
RS_GCF_003185895.1	Cryobacterium arcticum
GB_GCA_002292345.1	BACL24 sp002292345
RS_GCF_003116135.1	Roseomonas aestuarii
GB_GCA_002437305.1	RC9 sp002437305
GB_GCA_003453735.1	UBA9159 sp003453735
RS_GCF_900115595.1	Tranquillimonas alkanivorans
RS_GCF_000612225.1	Paenibacillus_G ehimensis
RS_GCF_001424345.1	Caballeronia sp001424345
RS_GCF_000308295.2	Afipia birgiae
RS_GCF_000224085.1	Muricauda ruestringensis
RS_GCF_900199195.1	Paracoccus seriniphilus
RS_GCF_000717245.1	Streptomyces papulosa
RS_GCF_000153125.2	Congregibacter litoralis
RS_GCF_000181895.2	Borreliella spielmanii
RS_GCF_000426545.1	Paenibacillus panacisoli
GB_GCA_900066885.1	CAG-353 sp900066885
GB_GCA_000737335.3	Enhygromyxa salina_C
GB_GCA_001916715.1	F23-B02 sp001916715
RS_GCF_001426195.1	Sphingomonas sp001426195
RS_GCF_000744825.1	Carnobacterium_A mobile
RS_GCF_002266435.2	Bradyrhizobium sp002266435
RS_GCF_000374365.1	Bacteroides gallinarum
GB_GCA_002420105.1	Nitrospira_C sp002420105
GB_GCA_002316215.1	UBA1066 sp002316215
GB_GCA_002315335.1	UBA1768 sp002315335
GB_GCA_002368805.1	Firm-16 sp002368805
RS_GCF_900176485.1	Pseudooceanicola_A flagellatus
GB_GCA_003023665.1	UBA10364 sp003023665
RS_GCF_000415185.1	Enterococcus_B faecalis
GB_GCA_001786805.1	UBA9973 sp001786805
GB_GCA_002437735.1	ER4 sp002437735
GB_GCA_003284935.1	Mycobacterium arosiense_A
RS_GCF_002878455.1	Janthinobacterium sp002878455
GB_GCA_002280675.1	Novosphingobium sp002280675
GB_GCA_002441125.1	32-111 sp002441125
RS_GCF_003236175.1	Taibaiella_B soli
GB_GCA_000990145.1	UBA9973 sp000990145
GB_GCA_003241185.1	Pseudoxanthomonas_A spadix_A
RS_GCF_000621905.1	NC2004 sp000621905
RS_GCF_003260025.1	Microbispora sp003260025
RS_GCF_000368685.1	Acinetobacter baylyi
RS_GCF_003149185.1	Sediminitomix flava
RS_GCF_001275385.1	Exiguobacterium_A sp001275385
RS_GCF_900156875.1	Bacillus_BC dakarensis
RS_GCF_002072955.1	Methyloprofundus sedimenti
RS_GCF_002583555.1	Pseudonocardia sp002583555
RS_GCF_002217395.1	Flavobacterium plurextorum
RS_GCF_900168345.1	Clavibacter michiganensis
RS_GCF_000299095.1	Pelagibacter sp000299095
GB_GCA_002685955.1	UBA2143 sp002685955
GB_GCA_002171995.1	Synechococcus_C sp002171995
GB_GCA_002839805.1	PGYT01 sp002839805
GB_GCA_002452115.1	Pseudomonas nitroreducens_B
GB_GCA_002083395.1	Nitrosomonas sp002083395
GB_GCA_002293345.1	Alistipes sp002293345
GB_GCA_002747035.1	GCA-2747035 sp002747035
GB_GCA_900313815.1	CAG-1000 sp900313815
GB_GCA_002423425.1	UBA6116 sp002423425
GB_GCA_002479785.1	UBA6715 sp002479785
RS_GCF_001990805.1	Fischerella laminosus
GB_GCA_002840755.1	UBA6170 sp002840755
RS_GCF_003112515.1	Streptomyces fragilis
RS_GCF_003096195.1	Ereboglobus luteus
RS_GCF_002954765.1	Nonlabens arenilitoris
RS_GCF_001050035.1	Mycolicibacterium komanii
RS_GCF_000332255.1	Chlorogloeopsis sp000332255
RS_GCF_000383515.1	Mesomycoplasma hyorhinis
RS_GCF_000702325.1	Thiomicrorhabdus sp000702325
RS_GCF_002174305.1	Aeromicrobium sp002174305
RS_GCF_900101895.1	Flavobacterium caeni
RS_GCF_000825685.1	Rickettsia hoogstraalii
RS_GCF_002208095.1	Enterobacter cloacae_M
GB_GCA_002796975.1	Ferrovibrio sp002796975
RS_GCF_000719115.1	Lentzea albidocapillata
RS_GCF_001431595.1	Stenotrophomonas acidaminiphila
RS_GCF_000816675.1	Clostridium_J argentinense
RS_GCF_900142065.1	Agromyces cerinus
RS_GCF_000340475.1	Oceanobacillus kimchii
GB_GCA_000802095.1	BRHc4a sp000802095
RS_GCF_900094805.1	Glutamicibacter sp900094805
GB_GCA_002842495.1	GWF2-43-63 sp002842495
GB_GCA_002729155.1	Yonghaparkia sp002729155
GB_GCA_001896865.1	UBA6038 sp001896865
GB_GCA_002396525.1	Dechloromonas sp002396525
RS_GCF_003003235.1	Antricoccus suffuscus
GB_GCA_003210755.1	Synechococcus_C sp003210755
GB_GCA_003447545.1	UBA12015 sp003447545
RS_GCF_900106925.1	Thiocapsa roseopersicina
RS_GCF_900101065.1	Jeotgalicoccus halophilus
RS_GCF_001556515.1	Caulobacter sp001556515
RS_GCF_000423005.1	Gelidibacter mesophilus
GB_GCA_900066145.1	Blautia_A sp900066145
RS_GCF_001889325.1	Clostridium_F botulinum_A
RS_GCF_001315015.1	Azospirillum brasilense
RS_GCF_001280205.1	Clavibacter capsici
RS_GCF_002549795.1	Halomonas beimenensis
RS_GCF_900116595.1	Pseudaminobacter sp900116595
GB_GCA_002356435.2	Petrimonas sp002356435
GB_GCA_002255905.1	Rhizobacter sp002255905
RS_GCF_000265405.1	Belliella baltica
RS_GCF_000956465.1	Microbacterium trichothecenolyticum
RS_GCF_001613265.1	Nocardia vermiculata
RS_GCF_000799165.1	Methylotenera_A versatilis_A
RS_GCF_002550015.1	Faecalibacterium prausnitzii_A
GB_GCA_002293605.1	Desulfovibrio_J sp002293605
GB_GCA_001689485.1	UBA7173 sp001689485
RS_GCF_900108105.1	Butyrivibrio sp900108105
GB_GCA_000260135.1	Thiothrix nivea
RS_GCF_900302495.1	Pontivivens insulae
RS_GCF_000317085.1	PCC-7502 sp000317085
RS_GCF_000760215.1	Prochlorococcus sp000760215
GB_GCA_002791595.1	UM-FILTER-46-8 sp002791595
RS_GCF_000162575.1	Helicobacter_D canadensis
RS_GCF_002269125.1	Pseudomonas_E lundensis_A
RS_GCF_001645185.1	MM2 sp001645185
RS_GCF_000483485.1	Thiomicrorhabdus chilensis
RS_GCF_900096585.1	Sanguibacter gelidistatuariae
RS_GCF_001457475.1	Achromobacter xylosoxidans
RS_GCF_900109315.1	Haemophilus_B ducreyi
RS_GCF_000416965.1	Exiguobacterium chiriqhucha
RS_GCF_001403635.1	Clostridium_P sp001403635
RS_GCF_000701705.1	Bilophila wadsworthia
RS_GCF_900109955.1	Aliiroseovarius sediminilitoris
RS_GCF_000313755.1	Pseudomonas nitroreducens_A
RS_GCF_002001005.1	Flavobacterium sp002001005
RS_GCF_001698205.1	Altererythrobacter_B dongtanensis
RS_GCF_002179965.1	Pandoraea sp002179965
RS_GCF_000824785.1	Mesorhizobium plurifarium
GB_GCA_003279875.1	Prochlorococcus_A sp003279875
GB_GCA_002293155.1	UBA954 sp002293155
GB_GCA_002451055.1	Nitrospira sp002451055
GB_GCA_002315975.1	UBA738 sp002315975
GB_GCA_001604265.1	Spiro-01 sp001604265
RS_GCF_000429625.1	Azospirillum halopraeferens
RS_GCF_002914195.1	Campylobacter_A concisus_M
RS_GCF_002911695.1	Gracilimonas amylolytica
GB_GCA_000402655.1	Marinisoma sp000402655
RS_GCF_003101015.1	Actinobacillus_A porcitonsillarum
GB_GCA_001793095.1	HO2-FULL-38-9 sp001793095
RS_GCF_003116835.1	Lactococcus sp003116835
GB_GCA_002714785.1	TMED15 sp002714785
GB_GCA_002385545.1	UBA3947 sp002385545
RS_GCF_000186245.1	Nitratifractor salsuginis
RS_GCF_002368135.1	Raphidiopsis curvata
GB_GCA_002398365.1	ELB16-189 sp002398365
RS_GCF_000468755.1	Olsenella profusa
RS_GCF_900114315.1	Roseomonas_A stagni
RS_GCF_001592845.1	Halobacillus sp001592845
RS_GCF_000691145.1	Bacillus altitudinis
RS_GCF_001423295.1	Methylobacterium sp001423295
RS_GCF_000170895.1	Plesiocystis pacifica
RS_GCF_900107355.1	Lentibacter algarum
RS_GCF_001544215.1	Enterococcus_B durans
RS_GCF_900101745.1	Glycomyces harbinensis
RS_GCF_900093605.1	Terasakiella sp900093605
RS_GCF_000321025.1	Peptoniphilus_A senegalensis
RS_GCF_000009105.1	Neisseria meningitidis_B
RS_GCF_002797755.1	Brevirhabdus pacifica
RS_GCF_002250625.1	ES-041 sp002250625
RS_GCF_900187645.1	Pseudomonas_E sp900187645
GB_GCA_001801175.1	Gallionella sp001801175
GB_GCA_003503735.1	UBA2126 sp003503735
RS_GCF_002173415.1	Marinomonas sp002173415
GB_GCA_001776275.1	MFAQ01 sp001776275
RS_GCF_900167405.1	Globicatella sulfidifaciens
GB_GCA_003218615.1	AV55 sp003218615
GB_GCA_002473265.1	Microthrix sp002473265
RS_GCF_000332335.1	PCC-10802 sp000332335
GB_GCA_001602845.1	Bact-11 sp001602845
GB_GCA_002842985.1	Roseovarius sp002842985
GB_GCA_900314755.1	Prevotella sp900314755
GB_GCA_001777515.1	2-01-FULL-46-14 sp001777515
RS_GCF_000371425.1	Absiella innocuum
GB_GCA_000218745.1	Prochlorococcus_A marinus_T
RS_GCF_000518725.1	Tullyiplasma seiffertii
GB_GCA_003244095.1	QHCA01 sp003244095
RS_GCF_900104565.1	Marseille-P2935 sp900104565
GB_GCA_002449695.1	UBA1067 sp002449695
RS_GCF_001293685.1	Desulfatitalea tepidiphila
RS_GCF_900113145.1	Actinopolymorpha cephalotaxi
RS_GCF_001652185.1	Acidithiobacillus ferrooxidans_A
RS_GCF_900142415.1	Rhodothermus profundi
GB_GCA_002733205.1	UBA2009 sp002733205
RS_GCF_003046365.1	Oceanicaulis sp003046365
GB_GCA_002686255.1	Casp-alpha2 sp002686255
GB_GCA_002358895.1	Ruminococcus_D sp002358895
GB_GCA_002362105.1	UBA4345 sp002362105
RS_GCF_003046555.1	Streptomyces sp003046555
GB_GCA_001783275.1	GWF2-35-9 sp001783275
GB_GCA_001509095.1	58-81 sp001509095
GB_GCA_002280815.1	Flavobacterium sp002280815
GB_GCA_003445735.1	UBA10364 sp003445735
GB_GCA_002719095.1	GCA-002719095 sp002719095
GB_GCA_002841655.1	GCA-002841655 sp002841655
GB_GCA_002102825.1	Zag111 sp002102825
RS_GCF_000469345.1	Eubacterium_I ramulus
RS_GCF_900113645.1	Trichococcus flocculiformis
GB_GCA_900066335.1	Blautia_A sp900066335
RS_GCF_900155935.1	Lysobacter_B tolerans
RS_GCF_002855595.1	Uliginosibacterium sp002855595
RS_GCF_000775915.1	Sporocytophaga myxococcoides_A
RS_GCF_000369405.1	Acinetobacter sp000369405
RS_GCF_001434275.1	Lactobacillus_K mindensis
RS_GCF_000758905.1	S5-A14a sp000758905
RS_GCF_000233455.1	Clostridium_M citroniae
RS_GCF_001894885.1	Rhodococcus marinonascens
RS_GCF_001544315.1	Geobacillus jurassicus
GB_GCA_003293715.1	Pseudoduganella sp003293715
RS_GCF_000372845.1	Methylocystis rosea
RS_GCF_000298175.1	Austwickia chelonae
RS_GCF_001428525.1	Flavobacterium sp001428525
GB_GCA_002366645.1	UBA3077 sp002366645
GB_GCA_002387325.1	RF16 sp002387325
GB_GCA_003165115.1	BOG-1155 sp003165115
GB_GCA_001515985.1	Altererythrobacter sp001515985
RS_GCF_003026495.1	Photobacterium sanctipauli
GB_GCA_001821055.1	C7867-002 sp001821055
RS_GCF_002368195.1	Aulosira sp002368195
GB_GCA_002162075.1	Uphvl-Ar1 sp002162075
RS_GCF_001431415.1	Stenotrophomonas humi
RS_GCF_000226565.1	Glaciecola nitratireducens
RS_GCF_900167565.1	Pseudoxanthomonas_A indica
RS_GCF_000423205.1	Jonesia quinghaiensis
RS_GCF_000017865.1	Pseudothermotoga_B lettingae
RS_GCF_001895105.1	Streptomyces sp001895105
RS_GCF_900105555.1	Pseudomonas_E coleopterorum
RS_GCF_001463885.1	Aureimonas altamirensis
RS_GCF_001761365.1	Polaribacter vadi
RS_GCF_003254255.1	Lachnoanaerobaculum umeaense
RS_GCF_000613405.1	Prevotella enoeca
RS_GCF_003057745.1	Enterobacter sp003057745
RS_GCF_900113885.1	Microbacterium sp900113885
GB_GCA_002410505.1	UBA1032 sp002410505
GB_GCA_002169695.1	TMED80 sp002169695
GB_GCA_002315455.1	UBA1784 sp002315455
GB_GCA_003049685.2	Ochrobactrum_A pituitosum
RS_GCF_900129805.1	Thermosyntropha lipolytica
GB_GCA_900317595.1	Ruminococcus_E sp900317595
RS_GCF_003008575.1	SC2-9 sp003008575
GB_GCA_003447825.1	REDSEA-S09-B13 sp003447825
GB_GCA_002878065.1	Calditerrivibrio nitroreducens_A
GB_GCA_000405805.1	SCGC-AAA003-L08 sp000405805
RS_GCF_002197815.1	Pseudomonas_E oleovorans
RS_GCF_001262075.1	Ottowia sp001262075
GB_GCA_002729315.1	UBA9145 sp002729315
RS_GCF_000316605.1	Limnothrix sp000316605
RS_GCF_001940455.1	Actinokineospora bangkokensis
RS_GCF_900106695.1	Albimonas donghaensis
GB_GCA_001803225.1	GWF2-44-16 sp001803225
RS_GCF_000588875.1	Sphingobium sp000588875
GB_GCA_002344285.1	UBA2376 sp002344285
RS_GCF_900156915.1	Sediminibacillus_A massiliensis
RS_GCF_001535965.1	Kryptonium thompsoni
GB_GCA_003489145.1	UBA2013 sp003489145
GB_GCA_002700845.1	UBA8653 sp002700845
GB_GCA_900316625.1	UBA629 sp900316625
GB_GCA_002790395.1	UM-FILTER-34-10 sp002790395
GB_GCA_003447785.1	Treponema_D sp003447785
GB_GCA_003488005.1	UBA11741 sp003488005
GB_GCA_002383285.1	UBA4045 sp002383285
RS_GCF_000799375.1	Chryseobacterium sp000799375
GB_GCA_003285015.1	Paenibacillus_V contaminans
GB_GCA_002281815.1	Methylotenera sp002281815
RS_GCF_001870785.1	Exiguobacterium_A sp001870785
RS_GCF_900129445.1	Salegentibacter echinorum
RS_GCF_000234355.1	Gluconobacter morbifer
GB_GCA_001771065.1	Rhodoferax sp001771065
RS_GCF_900177375.1	Desulfovibrio_H sp900177375
GB_GCA_001823105.1	GWA2-46-15 sp001823105
RS_GCF_000384315.1	Amycolatopsis nigrescens
RS_GCF_001078595.1	Rhodobacter_B lobularis
RS_GCF_001542875.1	Erythrobacter sp001542875
RS_GCF_000332415.1	Leptospira weilii_A
RS_GCF_002101295.1	Pelagibacter sp002101295
GB_GCA_900314915.1	Prevotella sp900314915
RS_GCF_001984105.1	Microbacterium sp001984105
RS_GCF_000737695.1	Flavobacterium hydatis
RS_GCF_001886615.1	Halomonas aestuarii
RS_GCF_002904165.1	Herbinix hemicellulosilytica
GB_GCA_002441315.1	Cellulomonas sp002441315
GB_GCA_003219345.1	AV2 sp003219345
GB_GCA_001464765.1	Ga0077526 sp001464765
GB_GCA_000995135.1	GWE2-39-37 sp000995135
RS_GCF_000172415.1	Paraburkholderia graminis
GB_GCA_002747825.1	Desulforhopalus sp002747825
GB_GCA_003137075.1	Palsa-465 sp003137075
GB_GCA_900473915.1	Ochrobactrum sp900473915
RS_GCF_003054165.1	Nocardioides sp003054165
GB_GCA_900316315.1	UBA6382 sp900316315
GB_GCA_000445185.1	Thermoanaerobacter sp000445185
GB_GCA_002793075.1	UM-FILTER-37-10 sp002793075
GB_GCA_002403205.1	Brevefilum sp002403205
GB_GCA_003162055.1	Fen-549 sp003162055
GB_GCA_003132105.1	Desulfosporosinus sp003132105
GB_GCA_002792535.1	UM-FILTER-38-24 sp002792535
RS_GCF_900090235.1	Micromonospora echinaurantiaca
RS_GCF_900215655.1	Hydrogenobacter hydrogenophilus
RS_GCF_001467625.1	Tatlockia feeleii
GB_GCA_000428385.1	Polynucleobacter sp000428385
RS_GCF_000013185.1	Baumannia cicadellinicola_D
RS_GCF_003054245.1	Melghirimyces profundicolus
RS_GCF_001269555.1	Pseudomonas_E piscium
RS_GCF_001077815.2	Erythrobacter_B atlanticus
RS_GCF_900116895.1	Idiomarina donghaiensis
RS_GCF_003253005.1	Haemophilus_D parainfluenzae_M
GB_GCA_002254285.1	4572-112 sp002254285
GB_GCA_002721725.1	UBA8337 sp002721725
GB_GCA_002490315.1	Prevotella sp002490315
GB_GCA_900313805.1	Prevotella sp900313805
RS_GCF_000757725.1	Sphingobacterium deserti
GB_GCA_900317925.1	RC9 sp900317925
GB_GCA_003135635.1	GWA1-54-10 sp003135635
GB_GCA_003150215.1	UCG-010 sp003150215
GB_GCA_003134855.1	Terracidiphilus sp003134855
GB_GCA_002298885.1	UBA700 sp002298885
GB_GCA_002348545.1	UBA1275 sp002348545
RS_GCF_000717335.1	Amycolatopsis jejuensis
RS_GCF_002810365.1	Psychrobacter sp002810365
RS_GCF_000800255.1	Pseudomonas_E parafulva_A
RS_GCF_002002885.1	Janthinobacterium sp002002885
GB_GCA_002734065.1	UBA4466 sp002734065
RS_GCF_000479315.1	Streptococcus sp000479315
GB_GCA_003243885.1	QHBS01 sp003243885
RS_GCF_900176305.1	Clostridium_I acidisoli
RS_GCF_001747895.1	Staphylococcus equorum_A
GB_GCA_002431865.1	CAG-127 sp002431865
GB_GCA_002378645.1	HTCC2207 sp002378645
GB_GCA_900314375.1	UBA2813 sp900314375
GB_GCA_002451715.1	UBA6857 sp002451715
GB_GCA_002692325.1	Pelagibacter_A sp002692325
GB_GCA_002314915.1	UBA4951 sp002314915
GB_GCA_002352605.1	Desulfosarcina sp002352605
GB_GCA_003209415.1	Prochlorococcus_A sp003209415
RS_GCF_003063265.1	Limnohabitans sp003063265
RS_GCF_003201865.1	Methylobacterium sp003201865
RS_GCF_002872415.1	Bacteriovorax stolpii
RS_GCF_003253545.1	Mesonia algae
GB_GCA_003220855.1	AG41 sp003220855
GB_GCA_003142615.1	Fen-1467 sp003142615
GB_GCA_003249035.1	Pseudanabaena sp003249035
RS_GCF_000214035.1	Methyloversatilis universalis
RS_GCF_000559025.1	Luteimonas huabeiensis
RS_GCF_000768705.1	Knoellia sinensis
GB_GCA_003022535.1	QS-8-64-10 sp003022535
RS_GCF_900110075.1	UNC496MF sp900110075
RS_GCF_002156385.1	45385 sp002156385
RS_GCF_001375595.1	Phenylobacterium immobile
RS_GCF_003202035.1	Aquitalea magnusonii
RS_GCF_002855515.1	Allorhizobium sp002855515
RS_GCF_001017755.1	Frankia_A coriariae
GB_GCA_002418895.1	UBA5760 sp002418895
GB_GCA_900315345.1	Succiniclasticum sp900315345
RS_GCF_001854865.1	Neorhizobium sp001854865
GB_GCA_003522725.1	UBA10015 sp003522725
GB_GCA_003249095.1	Snowella sp003249095
RS_GCF_002916935.1	Lactobacillus sp002916935
GB_GCA_003482905.1	UBA9959 sp003482905
GB_GCA_003242895.1	GWF2-39-127 sp003242895
GB_GCA_002697225.1	UBA9662 sp002697225
RS_GCF_002101905.1	Mycobacterium shimoidei
RS_GCF_001553215.1	Porphyromonas somerae_A
GB_GCA_001586785.1	Sphaerospermopsis_A aphanizomenoides
RS_GCF_000284455.1	Synechocystis sp000284455
RS_GCF_002086335.1	Mycobacterium mantenii
